id,title,description,category,brand,price,text
15037353," ""ST31000340AS Seagate 1-TB 7.2K 3.5 3G SATA"" ""Null"""," ""Description:5 x Seagate Barracuda 1TB Hot-Plug Serial ATA (SATA) NCQ 3.0Gb/s 7200RPM 3.5-inch form factor 32MB Desktop Hard DrivePart Number(s) Manufacturer Part# ST31000340AS Alternate ST31000340NS""",Computers_and_Accessories,"""Seagate""","""$660.95"", ""USD"""," ""ST31000340AS Seagate 1-TB 7.2K 3.5 3G SATA"" ""Null""  ""Description:5 x Seagate Barracuda 1TB Hot-Plug Serial ATA (SATA) NCQ 3.0Gb/s 7200RPM 3.5-inch form factor 32MB Desktop Hard DrivePart Number(s) Manufacturer Part# ST31000340AS Alternate ST31000340NS"""
1560272," ""370780-001 HP 512MB DDR Registered ECC PC-2700 333Mhz 1Rx4 Memory""",,Computers_and_Accessories,,," ""370780-001 HP 512MB DDR Registered ECC PC-2700 333Mhz 1Rx4 Memory"" "
3902625," ""Samsung 8GB DDR4 2133MHz ECC Registered Server Memory - M393A1G40DB0""@en M393A1G40DB0 LN60350 M393A1G40DB0-CPB | SCAN UK""@en","""8GB Samsung DDR4 Server RAM, PC4-17000 (2133), 288, ECC, Registered, 1.2V, Single Stick/Module                           ""@en ",Computers_and_Accessories,,," ""Samsung 8GB DDR4 2133MHz ECC Registered Server Memory - M393A1G40DB0""@en M393A1G40DB0 LN60350 M393A1G40DB0-CPB | SCAN UK""@en ""8GB Samsung DDR4 Server RAM, PC4-17000 (2133), 288, ECC, Registered, 1.2V, Single Stick/Module                           ""@en "
9339248," ""ASUS H81M-PLUS"" ""Asus catálogo - Powerplanetonline""",,Computers_and_Accessories,"""ASUS""",," ""ASUS H81M-PLUS"" ""Asus catálogo - Powerplanetonline"" "
8490836," ""Corsair - CO-9050017-WLED 66.4 CFM 140mm Fan"" Fan (CO-9050017-WLED) PCPartPicker""",,Computers_and_Accessories,"""Corsair""",," ""Corsair - CO-9050017-WLED 66.4 CFM 140mm Fan"" Fan (CO-9050017-WLED) PCPartPicker"" "
15295310," ""Corsair Vengeance 32GB (4x8GB) DDR4 PC4-19200C14 2400MHz Quad Channel Kit - Black (CMK32GX4M4A2400C1""@en ""▷ Corsair Qua… | OcUK""@en","""2400MHz RAM Speed, CAS 14-16-16-31 Timings, 1.20-1.25v VDIMM, Lifetime Warranty with OcUK.""@en ",Computers_and_Accessories,"""Corsair""@en",," ""Corsair Vengeance 32GB (4x8GB) DDR4 PC4-19200C14 2400MHz Quad Channel Kit - Black (CMK32GX4M4A2400C1""@en ""▷ Corsair Qua… | OcUK""@en ""2400MHz RAM Speed, CAS 14-16-16-31 Timings, 1.20-1.25v VDIMM, Lifetime Warranty with OcUK.""@en "
6494996," ""DISCO DURO EXTERNO HDD WD NAS""","""DISCO DURO EXTERNO HDD WD NAS MY CLOUD 4TB , USB 3.0, RED BLANCO"" ",Computers_and_Accessories,,," ""DISCO DURO EXTERNO HDD WD NAS"" ""DISCO DURO EXTERNO HDD WD NAS MY CLOUD 4TB , USB 3.0, RED BLANCO"" "
11859352," ""Corsair Air Series AF120 LED White Quiet Edition High Airflow 120mm Fan - Single Pack ""@en | CO-9050015-WLED Novatech""@en","""Size: 120mm x 25mm, Voltage: 7V-12V. Performance; Airflow 52.19 CFM, Sound 25.2 dBA & Speed 1500  RPM""@en ",Computers_and_Accessories,"""Corsair""@en",," ""Corsair Air Series AF120 LED White Quiet Edition High Airflow 120mm Fan - Single Pack ""@en | CO-9050015-WLED Novatech""@en ""Size: 120mm x 25mm, Voltage: 7V-12V. Performance; Airflow 52.19 CFM, Sound 25.2 dBA & Speed 1500  RPM""@en "
13934234," ""Intel DC S3500 (2,5"") 120GB - Prijzen ""@NL 5"") Tweakers""@NL (2",,Computers_and_Accessories,,," ""Intel DC S3500 (2,5"") 120GB - Prijzen ""@NL 5"") Tweakers""@NL (2 "
16123988," ""Kingston 480GB HyperX Predator PCIe Gen2 X4 HHHL Internal Solid State Drive""@en (SHPM2280P2H/480G)""@en",,Computers_and_Accessories,,," ""Kingston 480GB HyperX Predator PCIe Gen2 X4 HHHL Internal Solid State Drive""@en (SHPM2280P2H/480G)""@en "
3657177," ""Kingston Technology HyperX FURY Blue 8GB 1866MHz DDR3"" ""Comprar Kingston DDR3 em PowerPlanetOnline""",,Computers_and_Accessories,"""KINGSTON""",," ""Kingston Technology HyperX FURY Blue 8GB 1866MHz DDR3"" ""Comprar Kingston DDR3 em PowerPlanetOnline"" "
9405846," ""192106-B21 HP Storageworks 110/220"", ""Null"" Price 192106-B21"" ""New 192106-B21 110/220 Wholesale","""Description:StorageWorks 110/220GB DriveSDLT Internal 68 Pin SCSI LVDPart Number(s)
Option Part# 192106-B21"" ",Computers_and_Accessories,"""HP Enterprise""",," ""192106-B21 HP Storageworks 110/220"", ""Null"" Price 192106-B21"" ""New 192106-B21 110/220 Wholesale ""Description:StorageWorks 110/220GB DriveSDLT Internal 68 Pin SCSI LVDPart Number(s)
Option Part# 192106-B21"" "
11627486," ""HP ProDesk PC 600 G3 con factor de forma reducido (ENERGY STAR)""@es ""Hp 20-c011ns Aio Pc - Black Friday 2017 ""@es","""3,4 GHz 7ª generación de procesadores Intel® Core™ i5 i5-7500 3,8 GHz LGA 1151 ""@es ",Computers_and_Accessories,,," ""HP ProDesk PC 600 G3 con factor de forma reducido (ENERGY STAR)""@es ""Hp 20-c011ns Aio Pc - Black Friday 2017 ""@es ""3,4 GHz 7ª generación de procesadores Intel® Core™ i5 i5-7500 3,8 GHz LGA 1151 ""@es "
6366633," ""GIGABYTE BRIX GB-BACE-3000 1.04GHZ N3000 NETTOP NEGRO MINI PC PCS/ESTACIÓN DE TRABAJO""@ES-es ""Ordenadores: Informática | Consumibles.com""@ES-es",""" Procesador Intel® CeleronBasado en la microarquitectura Silvermot que utiliza la tecnología de procesamiento de 14nm , estos SOC presentan mejoras significativas en la...""@ES-es ",Computers_and_Accessories,,," ""GIGABYTE BRIX GB-BACE-3000 1.04GHZ N3000 NETTOP NEGRO MINI PC PCS/ESTACIÓN DE TRABAJO""@ES-es ""Ordenadores: Informática | Consumibles.com""@ES-es "" Procesador Intel® CeleronBasado en la microarquitectura Silvermot que utiliza la tecnología de procesamiento de 14nm , estos SOC presentan mejoras significativas en la...""@ES-es "
4155991," ""Sandisk Extreme microSDHC 64Gb Type 10"" Waveinn"" 10 anfugen und sonderangebote","""
		Produktinformation Sandisk Extreme microSDHC 64Gb Type 10 
		 
		
			automatisch erstellte Übersetzung
			Ursprüngliche Beschreibung hier vorhanden
		
		
		
			Erfassen Sie weitere schnelle Action und notieren mehr Full HD oder 4K Ultra HD ready Video mit Ihrem Android-basierten Smartphone oder MIL-Kamera. SanDisk Extreme-Karten sind auch unter anspruchsvollen Umgebungsbedingungen hart für extreme Haltbarkeit gebaut.Schnelle Schreibgeschwindigkeiten reduzieren die Zeit, die Sie? Re zu halten, während Sie Ihre Bilder und Videos zu bewegen, um Ihre Karte oder von Ihrer Karte auf Ihren Computer. Speicherkapazitäten von 16GB bis 64GB erweitern Gerätespeicher und lassen Raum zum Video, das? S bereit für den neuen 4K Ultra HD Fernsehbildschirmen und Monitoren aufzeichnen.Die Geschwindigkeiten, die Sie brauchen:Die besten Sachen passiert schnell. Mit einem UHS Speed ??Class 3 Bewertung und extreme Geschwindigkeiten von bis zu 60 MB / s, geben SanDisk-Speicherkarten, die Geschwindigkeit die Sie brauchen, um jedes Detail. Schnelle Schreibgeschwindigkeiten reduzieren die Zeit, die Sie? Re auf Eis, während Sie Fotos und Videos, um Ihre Karte zu bewegen. Offload große Dateien schneller, so dass Sie? Re immer bereit, den nächsten großen Schuss zu fangen, und genießen Sie ruckelfreie Wiedergabe.Fangen Sie den Nervenkitzel in 4K Ultra HD Detail:Wenn Sie die Speicherkarte ist 4K Ultra HD ready mit UHS-Geschwindigkeitsklasse 3 Bewertungs das Video, das Sie erfassen mehr als bewegte Bilder. Mit 4K Ultra HD Auflösung, die Sie gewonnen? T nur das Video zu sehen, du? Ll erleben Sie die Erfahrung. Sicherstellen, dass die Videos, die Sie heute zu schießen sind bereit für die neuen 4K Ultra HD Fernsehbildschirmen und Monitoren.Gebaut für extreme Bedingungen:Haltbarkeit getestet, um Ihre Erinnerungen von Pannen Leben? S zu schützen? wasserdicht, stoßfest, röntgenstrahlfest, temperaturbeständig. Nehmen Sie Ihr Handy, Tablet oder Kamera auf die Berge, das Meer oder auf die Wüste. Auch wenn Ihr Gerät doesnt zu überleben, wird Ihr SanDisk-Speicherkarte.SD Adapter für Vielseitigkeit:Diese Karte kommt mit einem praktischen SD-Card-Adapter, so dass Sie auch erfassen und Zugriff auf Daten auf der Karte mit jedem Gerät, das einen SD-Kartenslot besitzt. Youll in der Lage, Ihre Speicherkarte mit SD-fähigen Kameras, Camcorder, Tablet-PCs und Laptops zu verwenden.Technische Daten:Formfaktor: microSDHC (16GB, 32GB), microSDXC (64GB)Verfügbare Kapazitäten: 16GB, 32GB, 64GBLeistung / Geschwindigkeit: bis zu 60 MB / s beim Lesen und bis zu 40MB / s SchreibgeschwindigkeitTemperatur dicht, wasserdicht, stoßfest und X-Ray-BeweisKarte Dimension: 0.59in x 0.43in x .04in (14.99mm x 10.92mm x 1,02 mm)Betriebstemperatur: 13F bis 185F (25C bis 85 C)Lagertemperatur: 40F bis 185F (40C bis 85C)Kompatibilität: Kompatibel mit allen microSDHC, microSDXC, microSDHC UHS I und microSDXC UHS I unterstützt Host-GerätenClass 10 und UHS Speed ??Class 3 (U3) für 4K Ultra HD und Full HD-VideosRescuePro Deluxe Daten Recovery-Software zum Download anbieten
			Wollen Sie Sandisk Extreme microSDHC 64Gb Type 10 kaufen? Alle Produkte von Sandisk haben die beste Qualität, sodass Sie Ihre Sportaktivität ohne Komplikationen genießen können! Platzieren Sie Ihre Bestellung von Sandisk Extreme microSDHC 64Gb Type 10 jetzt und erhalten Sie es in ein paar Tagen bei Ihnen Zuhause. Unser Ziel bei waveinn ist es, um alle Angebote und Deals für Jedermann zugänglich zu machen. Wir haben ein großes und uniques Angebot von  Ausrüstung und Life Style Produkten.
			
				
					
				
				
				 
				
					Für mehr Information auf nachstehenden Link klicken:
					Spezifikationen
				
			
			
				
					
				
				
					Für mehr Information auf nachstehenden Link klicken:
					Handbuch
				
			
			
				
					Grössentabelle‎
				
			
		
	"" ",Camera_and_Photo,"""Sandisk""",," ""Sandisk Extreme microSDHC 64Gb Type 10"" Waveinn"" 10 anfugen und sonderangebote ""
		Produktinformation Sandisk Extreme microSDHC 64Gb Type 10 
		 
		
			automatisch erstellte Übersetzung
			Ursprüngliche Beschreibung hier vorhanden
		
		
		
			Erfassen Sie weitere schnelle Action und notieren mehr Full HD oder 4K Ultra HD ready Video mit Ihrem Android-basierten Smartphone oder MIL-Kamera. SanDisk Extreme-Karten sind auch unter anspruchsvollen Umgebungsbedingungen hart für extreme Haltbarkeit gebaut.Schnelle Schreibgeschwindigkeiten reduzieren die Zeit, die Sie? Re zu halten, während Sie Ihre Bilder und Videos zu bewegen, um Ihre Karte oder von Ihrer Karte auf Ihren Computer. Speicherkapazitäten von 16GB bis 64GB erweitern Gerätespeicher und lassen Raum zum Video, das? S bereit für den neuen 4K Ultra HD Fernsehbildschirmen und Monitoren aufzeichnen.Die Geschwindigkeiten, die Sie brauchen:Die besten Sachen passiert schnell. Mit einem UHS Speed ??Class 3 Bewertung und extreme Geschwindigkeiten von bis zu 60 MB / s, geben SanDisk-Speicherkarten, die Geschwindigkeit die Sie brauchen, um jedes Detail. Schnelle Schreibgeschwindigkeiten reduzieren die Zeit, die Sie? Re auf Eis, während Sie Fotos und Videos, um Ihre Karte zu bewegen. Offload große Dateien schneller, so dass Sie? Re immer bereit, den nächsten großen Schuss zu fangen, und genießen Sie ruckelfreie Wiedergabe.Fangen Sie den Nervenkitzel in 4K Ultra HD Detail:Wenn Sie die Speicherkarte ist 4K Ultra HD ready mit UHS-Geschwindigkeitsklasse 3 Bewertungs das Video, das Sie erfassen mehr als bewegte Bilder. Mit 4K Ultra HD Auflösung, die Sie gewonnen? T nur das Video zu sehen, du? Ll erleben Sie die Erfahrung. Sicherstellen, dass die Videos, die Sie heute zu schießen sind bereit für die neuen 4K Ultra HD Fernsehbildschirmen und Monitoren.Gebaut für extreme Bedingungen:Haltbarkeit getestet, um Ihre Erinnerungen von Pannen Leben? S zu schützen? wasserdicht, stoßfest, röntgenstrahlfest, temperaturbeständig. Nehmen Sie Ihr Handy, Tablet oder Kamera auf die Berge, das Meer oder auf die Wüste. Auch wenn Ihr Gerät doesnt zu überleben, wird Ihr SanDisk-Speicherkarte.SD Adapter für Vielseitigkeit:Diese Karte kommt mit einem praktischen SD-Card-Adapter, so dass Sie auch erfassen und Zugriff auf Daten auf der Karte mit jedem Gerät, das einen SD-Kartenslot besitzt. Youll in der Lage, Ihre Speicherkarte mit SD-fähigen Kameras, Camcorder, Tablet-PCs und Laptops zu verwenden.Technische Daten:Formfaktor: microSDHC (16GB, 32GB), microSDXC (64GB)Verfügbare Kapazitäten: 16GB, 32GB, 64GBLeistung / Geschwindigkeit: bis zu 60 MB / s beim Lesen und bis zu 40MB / s SchreibgeschwindigkeitTemperatur dicht, wasserdicht, stoßfest und X-Ray-BeweisKarte Dimension: 0.59in x 0.43in x .04in (14.99mm x 10.92mm x 1,02 mm)Betriebstemperatur: 13F bis 185F (25C bis 85 C)Lagertemperatur: 40F bis 185F (40C bis 85C)Kompatibilität: Kompatibel mit allen microSDHC, microSDXC, microSDHC UHS I und microSDXC UHS I unterstützt Host-GerätenClass 10 und UHS Speed ??Class 3 (U3) für 4K Ultra HD und Full HD-VideosRescuePro Deluxe Daten Recovery-Software zum Download anbieten
			Wollen Sie Sandisk Extreme microSDHC 64Gb Type 10 kaufen? Alle Produkte von Sandisk haben die beste Qualität, sodass Sie Ihre Sportaktivität ohne Komplikationen genießen können! Platzieren Sie Ihre Bestellung von Sandisk Extreme microSDHC 64Gb Type 10 jetzt und erhalten Sie es in ein paar Tagen bei Ihnen Zuhause. Unser Ziel bei waveinn ist es, um alle Angebote und Deals für Jedermann zugänglich zu machen. Wir haben ein großes und uniques Angebot von  Ausrüstung und Life Style Produkten.
			
				
					
				
				
				 
				
					Für mehr Information auf nachstehenden Link klicken:
					Spezifikationen
				
			
			
				
					
				
				
					Für mehr Information auf nachstehenden Link klicken:
					Handbuch
				
			
			
				
					Grössentabelle‎
				
			
		
	"" "
286729," ""HDD BLUE 500GB 3 5 SATA3 32MB 7200"" 7200 | Tradineur.com""","""Capacidad: 1.000 GB; Interfaz: SATA III; Tamaño: 3,500 ""; Buffer: 64 Mb; Velocidad de rotación: 5.400 rpm"" ",Computers_and_Accessories,,," ""HDD BLUE 500GB 3 5 SATA3 32MB 7200"" 7200 | Tradineur.com"" ""Capacidad: 1.000 GB; Interfaz: SATA III; Tamaño: 3,500 ""; Buffer: 64 Mb; Velocidad de rotación: 5.400 rpm"" "
17535783," ""662078-B21 HP Intel Xeon E5-2650L 1.8GHz BL460c G8"" ""Null"""," ""Description:HP Intelï¿½ Xeonï¿½ E5-2650L BL460c G8(1.8GHz/8-core/20MB/70W)Full Processor Option KitPart Number(s) Manufacturer Part# 662078-B21""",Computers_and_Accessories,"""HP Enterprise""","""$699.95"", ""USD"""," ""662078-B21 HP Intel Xeon E5-2650L 1.8GHz BL460c G8"" ""Null""  ""Description:HP Intelï¿½ Xeonï¿½ E5-2650L BL460c G8(1.8GHz/8-core/20MB/70W)Full Processor Option KitPart Number(s) Manufacturer Part# 662078-B21"""
8602345," ""Transcend Premium Micro SDXC Class 10 UHSI 300x with Adapter 64GB"" UHS-I -",,Computers_and_Accessories,"""Transcend""",," ""Transcend Premium Micro SDXC Class 10 UHSI 300x with Adapter 64GB"" UHS-I - "
16599863," ""HP ProBook 440 G4 Notebook-PC""@de Notebooks - HP Store Deutschland""@de",,Computers_and_Accessories,"""Null""@de",," ""HP ProBook 440 G4 Notebook-PC""@de Notebooks - HP Store Deutschland""@de "
1721177," ""Corsair 32GB PC4-25600 288-pin DDR4 SDRAM DIMM Kit""@en Kit (CMK32GX4M4B3200C16W)""@en",,Computers_and_Accessories,,," ""Corsair 32GB PC4-25600 288-pin DDR4 SDRAM DIMM Kit""@en Kit (CMK32GX4M4B3200C16W)""@en "
17372038," ""358349-B21 HP 2GB PC2700 SDRAM Module"", ""Null"" ""New 358349-B21 Module Wholesale Price 358349-B21""","""Description:Genuine HPE 2GB (1x2GB) of Advanced ECC PC2700DDR 333 SDRAM DIMM Memory ModulePart Number(s)
Option Part# 358349-B21
Spare Part# 367553-001
Assembly Part# 331563-051"" ",Computers_and_Accessories,"""HP Enterprise""",," ""358349-B21 HP 2GB PC2700 SDRAM Module"", ""Null"" ""New 358349-B21 Module Wholesale Price 358349-B21"" ""Description:Genuine HPE 2GB (1x2GB) of Advanced ECC PC2700DDR 333 SDRAM DIMM Memory ModulePart Number(s)
Option Part# 358349-B21
Spare Part# 367553-001
Assembly Part# 331563-051"" "
4493450," ""TOPRAM 16GBSDHC6-TO CGF 16GB SDHC Secure Digital Class 6 Retail"""," ""16GBSDHC6-TO CGF 16GB SDHC Secure Digital Class 6 Retail""",Computers_and_Accessories,"""TOPRAM""","""USD"", ""17.49"""," ""TOPRAM 16GBSDHC6-TO CGF 16GB SDHC Secure Digital Class 6 Retail""  ""16GBSDHC6-TO CGF 16GB SDHC Secure Digital Class 6 Retail"""
